user_id,user_name,ratings,to_read
410,Michael Pace,"[{'book': {'book_id': 13, 'goodreads_book_id': 5470, 'work_id': 153313, 'authors': ['George Orwell', 'Erich Fromm', 'Celâl Üster'], 'title': 'Nineteen Eighty-Four', 'isbn': '451524934', 'isbn13': 9780451524940.0, 'language_code': 'eng', 'average_rating': 4.14, 'ratings_count': 1956832, 'image_url': 'https://images.gr-assets.com/books/1348990566m/5470.jpg', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}]}, 'rating': 4}, {'book': {'book_id': 3540, 'goodreads_book_id': 9555, 'work_id': 693417, 'authors': ['Haruki Murakami', 'Jay Rubin', 'Alfred Birnbaum'], 'title': '象の消滅 [Zō no shōmetsu]', 'isbn': '679750533', 'isbn13': 9780679750540.0, 'language_code': 'eng', 'average_rating': 3.88, 'ratings_count': 23950, 'image_url': 'https://images.gr-assets.com/books/1391384346m/9555.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 3}]","[{'book': {'book_id': 54, 'goodreads_book_id': 11, 'work_id': 3078186, 'authors': ['Douglas Adams'], 'title': ""The Hitchhiker's Guide to the Galaxy"", 'isbn': '345391802', 'isbn13': 9780345391800.0, 'language_code': 'en-US', 'average_rating': 4.2, 'ratings_count': 936782, 'image_url': 'https://images.gr-assets.com/books/1327656754m/11.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 54, 'goodreads_book_id': 11, 'work_id': 3078186, 'authors': ['Douglas Adams'], 'title': ""The Hitchhiker's Guide to the Galaxy"", 'isbn': '345391802', 'isbn13': 9780345391800.0, 'language_code': 'en-US', 'average_rating': 4.2, 'ratings_count': 936782, 'image_url': 'https://images.gr-assets.com/books/1327656754m/11.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
413,Samantha Schaefer,"[{'book': {'book_id': 32, 'goodreads_book_id': 890, 'work_id': 40283, 'authors': ['John Steinbeck'], 'title': 'Of Mice and Men ', 'isbn': '142000671', 'isbn13': 9780142000670.0, 'language_code': 'eng', 'average_rating': 3.84, 'ratings_count': 1467496, 'image_url': 'https://images.gr-assets.com/books/1437235233m/890.jpg', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}, 'rating': 2}, {'book': {'book_id': 13, 'goodreads_book_id': 5470, 'work_id': 153313, 'authors': ['George Orwell', 'Erich Fromm', 'Celâl Üster'], 'title': 'Nineteen Eighty-Four', 'isbn': '451524934', 'isbn13': 9780451524940.0, 'language_code': 'eng', 'average_rating': 4.14, 'ratings_count': 1956832, 'image_url': 'https://images.gr-assets.com/books/1348990566m/5470.jpg', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}]}, 'rating': 5}]","[{'book': {'book_id': 1516, 'goodreads_book_id': 242472, 'work_id': 2157806, 'authors': ['Nassim Nicholas Taleb'], 'title': 'The Black Swan: The Impact of the Highly Improbable', 'isbn': '1400063515', 'isbn13': 9781400063510.0, 'language_code': 'eng', 'average_rating': 3.88, 'ratings_count': 53586, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 1516, 'goodreads_book_id': 242472, 'work_id': 2157806, 'authors': ['Nassim Nicholas Taleb'], 'title': 'The Black Swan: The Impact of the Highly Improbable', 'isbn': '1400063515', 'isbn13': 9781400063510.0, 'language_code': 'eng', 'average_rating': 3.88, 'ratings_count': 53586, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
415,Linda Bishop,"[{'book': {'book_id': 8423, 'goodreads_book_id': 47944, 'work_id': 46927, 'authors': ['Sara Ryan'], 'title': 'Empress of the World', 'isbn': '142500593', 'isbn13': 9780142500590.0, 'language_code': 'en-US', 'average_rating': 3.73, 'ratings_count': 11076, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 18001, 'tag_name': 'lgbt'}]}, 'rating': 5}, {'book': {'book_id': 2122, 'goodreads_book_id': 662597, 'work_id': 2051065, 'authors': ['Patricia McCormick'], 'title': 'Cut', 'isbn': '439324599', 'isbn13': 9780439324600.0, 'language_code': 'en-US', 'average_rating': 3.76, 'ratings_count': 48239, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 33114, 'tag_name': 'young-adult'}]}, 'rating': 2}]","[{'book': {'book_id': 100, 'goodreads_book_id': 7244, 'work_id': 810663, 'authors': ['Barbara Kingsolver'], 'title': 'The Poisonwood Bible', 'isbn': '60786507', 'isbn13': 9780060786500.0, 'language_code': 'eng', 'average_rating': 4.02, 'ratings_count': 546502, 'image_url': 'https://images.gr-assets.com/books/1412242487m/7244.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}}, {'book': {'book_id': 100, 'goodreads_book_id': 7244, 'work_id': 810663, 'authors': ['Barbara Kingsolver'], 'title': 'The Poisonwood Bible', 'isbn': '60786507', 'isbn13': 9780060786500.0, 'language_code': 'eng', 'average_rating': 4.02, 'ratings_count': 546502, 'image_url': 'https://images.gr-assets.com/books/1412242487m/7244.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}}]"
416,Andrew Griffith,"[{'book': {'book_id': 1144, 'goodreads_book_id': 14249, 'work_id': 718772, 'authors': ['Barbara Kingsolver'], 'title': 'Prodigal Summer', 'isbn': '60959037', 'isbn13': 9780060959040.0, 'language_code': 'en-US', 'average_rating': 3.98, 'ratings_count': 78529, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 4}, {'book': {'book_id': 1752, 'goodreads_book_id': 77262, 'work_id': 809743, 'authors': ['Barbara Kingsolver'], 'title': 'Animal Dreams', 'isbn': '60921145', 'isbn13': 9780060921150.0, 'language_code': 'eng', 'average_rating': 4.05, 'ratings_count': 51007, 'image_url': 'https://images.gr-assets.com/books/1481663395m/77262.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 4}]","[{'book': {'book_id': 494, 'goodreads_book_id': 29044, 'work_id': 221359, 'authors': ['Donna Tartt'], 'title': 'The Secret History', 'isbn': '1400031702', 'isbn13': 9781400031700.0, 'language_code': 'eng', 'average_rating': 4.07, 'ratings_count': 168405, 'image_url': 'https://images.gr-assets.com/books/1451554846m/29044.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 494, 'goodreads_book_id': 29044, 'work_id': 221359, 'authors': ['Donna Tartt'], 'title': 'The Secret History', 'isbn': '1400031702', 'isbn13': 9781400031700.0, 'language_code': 'eng', 'average_rating': 4.07, 'ratings_count': 168405, 'image_url': 'https://images.gr-assets.com/books/1451554846m/29044.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
417,Laurie Knight,"[{'book': {'book_id': 2284, 'goodreads_book_id': 95186, 'work_id': 563837, 'authors': ['Kiran Desai'], 'title': 'The Inheritance of Loss', 'isbn': '802142818', 'isbn13': 9780802142820.0, 'language_code': 'eng', 'average_rating': 3.41, 'ratings_count': 37967, 'image_url': 'https://images.gr-assets.com/books/1327909065m/95186.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 3}, {'book': {'book_id': 2914, 'goodreads_book_id': 3483, 'work_id': 910619, 'authors': ['Marisha Pessl'], 'title': 'Special Topics in Calamity Physics', 'isbn': '067003777X', 'isbn13': 9780670037770.0, 'language_code': 'eng', 'average_rating': 3.7, 'ratings_count': 29369, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 4}]","[{'book': {'book_id': 378, 'goodreads_book_id': 33917, 'work_id': 16171, 'authors': ['Jhumpa Lahiri'], 'title': 'The Namesake', 'isbn': '618485228', 'isbn13': 9780618485220.0, 'language_code': 'en-US', 'average_rating': 3.96, 'ratings_count': 184211, 'image_url': 'https://images.gr-assets.com/books/1480106986m/33917.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15453, 'tag_name': 'india'}]}}, {'book': {'book_id': 378, 'goodreads_book_id': 33917, 'work_id': 16171, 'authors': ['Jhumpa Lahiri'], 'title': 'The Namesake', 'isbn': '618485228', 'isbn13': 9780618485220.0, 'language_code': 'en-US', 'average_rating': 3.96, 'ratings_count': 184211, 'image_url': 'https://images.gr-assets.com/books/1480106986m/33917.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15453, 'tag_name': 'india'}]}}]"
418,Ashley Bryan,"[{'book': {'book_id': 270, 'goodreads_book_id': 12873, 'work_id': 46663, 'authors': ['Daphne du Maurier', 'Sally Beauman'], 'title': 'Rebecca', 'isbn': '1844080382', 'isbn13': 9781844080380.0, 'language_code': 'en-US', 'average_rating': 4.2, 'ratings_count': 177384, 'image_url': 'https://images.gr-assets.com/books/1327871977m/12873.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}]}, 'rating': 2}, {'book': {'book_id': 606, 'goodreads_book_id': 71728, 'work_id': 1743336, 'authors': ['Richard Bach', 'Russell Munson'], 'title': 'Jonathan Livingston Seagull', 'isbn': '743278909', 'isbn13': 9780743278900.0, 'language_code': 'en-US', 'average_rating': 3.8, 'ratings_count': 133728, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}, 'rating': 3}]","[{'book': {'book_id': 5374, 'goodreads_book_id': 26101, 'work_id': 3838, 'authors': ['Milan Kundera', 'Suzanne Rappaport'], 'title': 'Směšné lásky ', 'isbn': '571206921', 'isbn13': 9780571206930.0, 'language_code': 'eng', 'average_rating': 3.86, 'ratings_count': 12984, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 5374, 'goodreads_book_id': 26101, 'work_id': 3838, 'authors': ['Milan Kundera', 'Suzanne Rappaport'], 'title': 'Směšné lásky ', 'isbn': '571206921', 'isbn13': 9780571206930.0, 'language_code': 'eng', 'average_rating': 3.86, 'ratings_count': 12984, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
423,Richard Greene,"[{'book': {'book_id': 5995, 'goodreads_book_id': 31312, 'work_id': 31603, 'authors': ['Harriet Lerner'], 'title': ""The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships"", 'isbn': '006074104X', 'isbn13': 9780060741040.0, 'language_code': 'en-US', 'average_rating': 4.02, 'ratings_count': 14640, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 3}, {'book': {'book_id': 1202, 'goodreads_book_id': 60792, 'work_id': 1070136, 'authors': ['Anne Tyler', 'Jennifer Bassett'], 'title': 'The Accidental Tourist', 'isbn': '345452003', 'isbn13': 9780345452010.0, 'language_code': 'eng', 'average_rating': 3.9, 'ratings_count': 80075, 'image_url': 'https://images.gr-assets.com/books/1502220282m/60792.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 4}]","[{'book': {'book_id': 1078, 'goodreads_book_id': 1633, 'work_id': 5759, 'authors': ['David    Allen'], 'title': 'Getting Things Done: How To Achieve Stress-free Productivity', 'isbn': '142000280', 'isbn13': 9780142000280.0, 'language_code': 'en-GB', 'average_rating': 3.98, 'ratings_count': 75665, 'image_url': 'https://images.gr-assets.com/books/1312474060m/1633.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 1078, 'goodreads_book_id': 1633, 'work_id': 5759, 'authors': ['David    Allen'], 'title': 'Getting Things Done: How To Achieve Stress-free Productivity', 'isbn': '142000280', 'isbn13': 9780142000280.0, 'language_code': 'en-GB', 'average_rating': 3.98, 'ratings_count': 75665, 'image_url': 'https://images.gr-assets.com/books/1312474060m/1633.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
425,Cheryl Figueroa,"[{'book': {'book_id': 5877, 'goodreads_book_id': 61958, 'work_id': 3419, 'authors': ['Anne McCaffrey'], 'title': 'Moreta: Dragonlady Of Pern', 'isbn': '034541957X', 'isbn13': 9780345419580.0, 'language_code': 'eng', 'average_rating': 3.97, 'ratings_count': 21117, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}]}, 'rating': 4}, {'book': {'book_id': 32, 'goodreads_book_id': 890, 'work_id': 40283, 'authors': ['John Steinbeck'], 'title': 'Of Mice and Men ', 'isbn': '142000671', 'isbn13': 9780142000670.0, 'language_code': 'eng', 'average_rating': 3.84, 'ratings_count': 1467496, 'image_url': 'https://images.gr-assets.com/books/1437235233m/890.jpg', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}, 'rating': 3}]","[{'book': {'book_id': 808, 'goodreads_book_id': 9673436, 'work_id': 527941, 'authors': ['Brian Selznick'], 'title': 'The Invention of Hugo Cabret', 'isbn': '439813786', 'isbn13': 9780439813780.0, 'language_code': 'eng', 'average_rating': 4.23, 'ratings_count': 132159, 'image_url': 'https://images.gr-assets.com/books/1422312376m/9673436.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}}, {'book': {'book_id': 808, 'goodreads_book_id': 9673436, 'work_id': 527941, 'authors': ['Brian Selznick'], 'title': 'The Invention of Hugo Cabret', 'isbn': '439813786', 'isbn13': 9780439813780.0, 'language_code': 'eng', 'average_rating': 4.23, 'ratings_count': 132159, 'image_url': 'https://images.gr-assets.com/books/1422312376m/9673436.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}}]"
427,Timothy Phillips,"[{'book': {'book_id': 3979, 'goodreads_book_id': 18431, 'work_id': 3805, 'authors': ['Ian Caldwell', 'Dustin Thomason'], 'title': 'The Rule of Four', 'isbn': '440241359', 'isbn13': 9780440241360.0, 'language_code': 'eng', 'average_rating': 3.22, 'ratings_count': 22724, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 2}, {'book': {'book_id': 8996, 'goodreads_book_id': 4339, 'work_id': 8018, 'authors': ['Michael Herr'], 'title': 'Dispatches', 'isbn': '679735259', 'isbn13': 9780679735250.0, 'language_code': 'en-GB', 'average_rating': 4.24, 'ratings_count': 10383, 'image_url': 'https://images.gr-assets.com/books/1343099128m/4339.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 5}]","[{'book': {'book_id': 1280, 'goodreads_book_id': 12914, 'work_id': 288738, 'authors': ['Virgil', 'Robert Fitzgerald'], 'title': 'Æneis', 'isbn': '679729526', 'isbn13': 9780679729520.0, 'language_code': 'eng', 'average_rating': 3.81, 'ratings_count': 75051, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}]}}, {'book': {'book_id': 1280, 'goodreads_book_id': 12914, 'work_id': 288738, 'authors': ['Virgil', 'Robert Fitzgerald'], 'title': 'Æneis', 'isbn': '679729526', 'isbn13': 9780679729520.0, 'language_code': 'eng', 'average_rating': 3.81, 'ratings_count': 75051, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}]}}]"
429,Amanda Mendez,"[{'book': {'book_id': 1145, 'goodreads_book_id': 5204, 'work_id': 420701, 'authors': ['Joyce Carol Oates'], 'title': 'We Were the Mulvaneys', 'isbn': '452282829', 'isbn13': 9780452282830.0, 'language_code': 'eng', 'average_rating': 3.7, 'ratings_count': 77251, 'image_url': 'https://images.gr-assets.com/books/1309282868m/5204.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 2}, {'book': {'book_id': 1159, 'goodreads_book_id': 77163, 'work_id': 1253009, 'authors': ['Ursula Hegi'], 'title': 'Stones from the River', 'isbn': '068484477X', 'isbn13': 9780684844770.0, 'language_code': 'en-GB', 'average_rating': 4.07, 'ratings_count': 80056, 'image_url': 'https://images.gr-assets.com/books/1366513909m/77163.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14487, 'tag_name': 'historical-fiction'}]}, 'rating': 3}]","[{'book': {'book_id': 3469, 'goodreads_book_id': 38169, 'work_id': 37962, 'authors': ['Pat Frank'], 'title': 'Alas, Babylon', 'isbn': '60741872', 'isbn13': 9780060741880.0, 'language_code': 'eng', 'average_rating': 4.07, 'ratings_count': 28386, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 3469, 'goodreads_book_id': 38169, 'work_id': 37962, 'authors': ['Pat Frank'], 'title': 'Alas, Babylon', 'isbn': '60741872', 'isbn13': 9780060741880.0, 'language_code': 'eng', 'average_rating': 4.07, 'ratings_count': 28386, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
439,Rachel Powell,"[{'book': {'book_id': 3979, 'goodreads_book_id': 18431, 'work_id': 3805, 'authors': ['Ian Caldwell', 'Dustin Thomason'], 'title': 'The Rule of Four', 'isbn': '440241359', 'isbn13': 9780440241360.0, 'language_code': 'eng', 'average_rating': 3.22, 'ratings_count': 22724, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 2}, {'book': {'book_id': 1457, 'goodreads_book_id': 363752, 'work_id': 8140, 'authors': ['Helen Fielding'], 'title': 'Bridget Jones: The Edge of Reason', 'isbn': '140298479', 'isbn13': 9780140298480.0, 'language_code': 'eng', 'average_rating': 3.53, 'ratings_count': 73093, 'image_url': 'https://images.gr-assets.com/books/1395233618m/363752.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 6750, 'tag_name': 'chick-lit'}]}, 'rating': 1}]","[{'book': {'book_id': 249, 'goodreads_book_id': 4588, 'work_id': 1940137, 'authors': ['Jonathan Safran Foer'], 'title': 'Extremely Loud and Incredibly Close', 'isbn': '618711651', 'isbn13': 9780618711660.0, 'language_code': 'en-US', 'average_rating': 3.97, 'ratings_count': 294726, 'image_url': 'https://images.gr-assets.com/books/1327879967m/4588.jpg', 'tags': [{'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}}, {'book': {'book_id': 249, 'goodreads_book_id': 4588, 'work_id': 1940137, 'authors': ['Jonathan Safran Foer'], 'title': 'Extremely Loud and Incredibly Close', 'isbn': '618711651', 'isbn13': 9780618711660.0, 'language_code': 'en-US', 'average_rating': 3.97, 'ratings_count': 294726, 'image_url': 'https://images.gr-assets.com/books/1327879967m/4588.jpg', 'tags': [{'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}}]"
